"id","ing"
49660,"lemon"
49660,"potato"
49660,"egg"
49660,"nut"
49660,"almond"
49660,"starch"
49661,"tomato"
49661,"olive_oil"
49661,"green_bell_pepper"
49661,"wheat"
49661,"apple"
49661,"onion"
49661,"vinegar"
49661,"beef"
49661,"nutmeg"
49661,"cinnamon"
49661,"lard"
49662,"orange_juice"
49662,"brandy"
49662,"lemon_juice"
49662,"red_wine"
49663,"olive_oil"
49663,"onion"
49663,"lime_juice"
49663,"orange_juice"
49663,"cayenne"
49663,"parsley"
49663,"black_pepper"
49663,"mango"
49663,"cucumber"
49663,"bell_pepper"
49663,"basil"
49663,"garlic"
49664,"olive_oil"
49664,"cucumber"
49664,"onion"
49664,"cayenne"
49664,"orange_juice"
49664,"lime_juice"
49664,"parsley"
49664,"black_pepper"
49664,"watermelon"
49664,"bell_pepper"
49664,"basil"
49664,"garlic"
49665,"almond"
49665,"egg"
49665,"potato"
49666,"cheese"
49666,"pepper"
49666,"onion"
49666,"potato"
49666,"chicken"
49666,"zucchini"
49667,"tomato"
49667,"pepper"
49667,"green_bell_pepper"
49667,"onion"
49667,"nut"
49667,"garlic"
49667,"bell_pepper"
49667,"vegetable_oil"
49667,"nutmeg"
49667,"tuna"
49667,"cinnamon"
49668,"olive_oil"
49668,"bean"
49668,"lemon_juice"
49668,"garlic"
49669,"tomato"
49669,"vinegar"
49669,"green_bell_pepper"
49669,"celery_oil"
49669,"onion"
49669,"corn"
49669,"cayenne"
49669,"garlic"
49669,"chicken"
49670,"tomato"
49670,"vinegar"
49670,"pepper"
49670,"green_bell_pepper"
49670,"onion"
49670,"tarragon"
49670,"red_wine"
49670,"parsley"
49670,"scallion"
49670,"lemon_juice"
49670,"tomato_juice"
49670,"cucumber"
49670,"basil"
49670,"garlic"
49671,"wheat"
49671,"anise"
49671,"almond"
49671,"cinnamon"
49671,"lard"
49672,"tomato"
49672,"olive_oil"
49672,"green_bell_pepper"
49672,"vinegar"
49672,"red_wine"
49672,"cumin"
49672,"scallion"
49672,"celery"
49672,"bean"
49672,"tomato_juice"
49672,"garlic"
49672,"parsley"
49672,"oregano"
49672,"basil"
49672,"cucumber"
49673,"fenugreek"
49673,"pepper"
49673,"mushroom"
49673,"olive_oil"
49673,"black_pepper"
49673,"cumin"
49673,"lobster"
49673,"mussel"
49673,"chicken"
49673,"coriander"
49673,"clam"
49673,"onion"
49673,"chicken_broth"
49673,"parsley"
49673,"saffron"
49673,"shrimp"
49673,"garlic"
49673,"rice"
49673,"pea"
49673,"turmeric"
49674,"tomato"
49674,"olive_oil"
49674,"pepper"
49674,"clam"
49674,"wheat"
49674,"onion"
49674,"chicken_broth"
49674,"saffron"
49674,"shrimp"
49674,"garlic"
49674,"bell_pepper"
49674,"chicken"
49674,"rice"
49674,"pea"
49674,"pork_sausage"
49675,"tomato"
49675,"olive_oil"
49675,"thyme"
49675,"lima_bean"
49675,"saffron"
49675,"bean"
49675,"garlic"
49675,"bell_pepper"
49675,"chicken"
49675,"rice"
49675,"rosemary"
49675,"pea"
49676,"olive_oil"
49676,"pepper"
49676,"garlic"
49676,"bell_pepper"
49676,"cayenne"
49676,"cilantro"
49676,"bread"
49677,"olive_oil"
49677,"ham"
49677,"onion"
49677,"potato"
49677,"egg"
49677,"bacon"
49677,"bell_pepper"
49678,"olive_oil"
49678,"pepper"
49678,"onion"
49678,"beef"
49678,"parsley"
49678,"white_wine"
49678,"bell_pepper"
49678,"blue_cheese"
49678,"beef_broth"
49679,"red_wine"
49680,"orange_juice"
49680,"lemon"
49680,"apple"
49680,"cherry"
49680,"red_wine"
49680,"brandy"
49680,"pineapple"
49680,"orange"
49680,"lime"
49681,"olive_oil"
49681,"garlic"
49681,"bell_pepper"
49681,"sherry"
49681,"black_pepper"
49681,"parsley"
49681,"shrimp"
49682,"tomato"
49682,"olive_oil"
49682,"pepper"
49682,"wheat"
49682,"ham"
49682,"onion"
49682,"yeast"
49682,"parsley"
49682,"egg"
49683,"vanilla"
49683,"egg"
49683,"milk"
49684,"tomato"
49684,"pepper"
49684,"garlic"
49684,"onion"
49684,"potato"
49684,"lentil"
49684,"pork_sausage"
49685,"butter"
49685,"olive_oil"
49685,"lemon_juice"
49685,"parsley"
49685,"shrimp"
49685,"macaroni"
49685,"tomato"
49685,"garlic"
49685,"walnut"
49685,"lemon_peel"
49686,"olive_oil"
49686,"pepper"
49686,"chicken_broth"
49686,"black_pepper"
49686,"parsley"
49686,"parmesan_cheese"
49686,"scallion"
49686,"macaroni"
49686,"bell_pepper"
49686,"basil"
49687,"butter"
49687,"olive_oil"
49687,"grape_juice"
49687,"ham"
49687,"romano_cheese"
49687,"white_wine"
49687,"scallop"
49687,"garlic"
49687,"veal"
49687,"rosemary"
49688,"butter"
49688,"cheese"
49688,"fennel"
49688,"corn"
49688,"pork_sausage"
49688,"cured_pork"
49689,"tomato"
49689,"vinegar"
49689,"mozzarella_cheese"
49689,"macaroni"
49689,"olive_oil"
49689,"basil"
49689,"red_wine"
49690,"butter"
49690,"onion"
49690,"chicken_broth"
49690,"rice"
49690,"parsley"
49690,"parmesan_cheese"
49691,"olive"
49691,"olive_oil"
49691,"macaroni"
49691,"bell_pepper"
49691,"shallot"
49691,"garlic"
49691,"artichoke"
49692,"strawberry"
49692,"vanilla"
49692,"mint"
49692,"grape"
49693,"olive_oil"
49693,"onion"
49693,"parmesan_cheese"
49693,"celery"
49693,"lettuce"
49693,"bean"
49693,"carrot"
49693,"cabbage"
49694,"tomato"
49694,"olive_oil"
49694,"fish"
49694,"almond"
49694,"olive"
49694,"garlic"
49694,"basil"
49694,"white_bread"
49695,"butter"
49695,"wheat"
49695,"parmesan_cheese"
49695,"milk_fat"
49695,"macaroni"
49695,"blue_cheese"
49695,"bread"
49695,"milk"
49695,"cream"
49696,"butter"
49696,"olive_oil"
49696,"wheat"
49696,"onion"
49696,"cheese"
49696,"milk"
49696,"parmesan_cheese"
49696,"scallion"
49696,"egg"
49696,"leek"
49697,"tomato"
